 날짜,시간,청운효자동
 20190515, 0200, 24.900000 
 20190515, 0300, 26.000000 
 20190515, 0400, 27.600000 
 20190515, 0500, 27.600000 
 20190515, 0600, 27.700001 
 20190515, 0700, 26.299999 
 20190515, 0800, 25.000000 
 20190515, 0900, 22.299999 
 20190515, 1000, 20.700001 
 20190515, 1100, 19.900000 
 20190515, 1200, 19.299999 
 20190515, 1300, 18.700001 
 20190515, 1400, 18.100000 
 20190515, 1500, 18.000000 
 20190515, 1600, 18.000000 
 20190515, 1700, 17.799999 
 20190515, 1800, 17.400000 
 20190515, 1900, 16.900000 
 20190515, 2000, 16.900000 
 20190515, 2100, 18.100000 
 20190515, 2200, 20.799999 
 20190515, 2300, 23.200001 
 20190516, 0000, 25.400000 
 20190516, 0100, 27.000000 
 20190516, 0200, 28.600000 
 20190516, 0300, 29.400000 
 20190516, 0400, 29.500000 
 20190516, 0500, 29.799999 
 20190516, 0600, 29.000000 
 20190516, 0700, 29.000000 
 20190516, 0800, 27.700001 
 20190516, 0900, 25.900000 
 20190516, 1000, 24.400000 
 20190516, 1100, 23.200001 
 20190516, 1200, 22.200001 
 20190516, 1300, 21.299999 
 20190516, 1400, 20.600000 
 20190516, 1500, 20.200001 
 20190516, 1600, 19.500000 
 20190516, 1700, 19.000000 
 20190516, 1800, 18.400000 
 20190516, 1900, 17.900000 
 20190516, 2000, 17.900000 
 20190516, 2100, 19.299999 
 20190516, 2200, 21.799999 
 20190516, 2300, 23.900000 
 20190517, 0000, 25.400000 
 20190517, 0100, 26.700001 
 20190517, 0200, 27.200001 
 20190517, 0300, 27.799999 
 20190517, 0400, 27.900000 
 20190517, 0500, 28.100000 
 20190517, 0600, 28.000000 
 20190517, 0700, 27.500000 
 20190517, 0800, 26.500000 
 20190517, 0900, 25.200001 
 20190517, 1000, 24.299999 
 20190517, 1100, 23.600000 
 20190517, 1200, 23.200001 
 20190517, 1300, 23.000000 
 20190517, 1400, 22.700001 
 20190517, 1500, 22.600000 
 20190517, 1600, 22.400000 
 20190517, 1700, 22.000000 
 20190517, 1800, 20.500000 
 20190517, 1900, 19.500000 
 20190517, 2000, 19.200001 
 20190517, 2100, 20.200001 
 20190517, 2200, 22.500000 
 20190517, 2300, 23.400000 
 20190518, 0000, 24.299999 
 20190518, 0100, 24.100000 
 20190518, 0200, 23.500000 
 20190518, 0300, 24.000000 
 20190518, 0400, 23.600000 
 20190518, 0500, 25.100000 
 20190518, 0600, 25.400000 
 20190518, 0700, 25.200001 
 20190518, 0800, 24.799999 
 20190518, 0900, 23.700001 
 20190518, 1000, 23.000000 
 20190518, 1100, 22.600000 
 20190518, 1200, 22.299999 
 20190518, 1300, 21.900000 
 20190518, 1400, 21.500000 
 20190518, 1500, 21.100000 
 20190518, 1600, 20.700001 
 20190518, 1700, 18.600000 
 20190518, 1800, 18.299999 
 20190518, 1900, 18.200001 
 20190518, 2000, 18.000000 
 20190518, 2100, 18.400000 
 20190518, 2200, 18.900000 
 20190518, 2300, 18.500000 
 20190519, 0000, 18.500000 
 20190519, 0100, 18.400000 
 20190519, 0200, 18.900000 
 20190519, 0300, 19.799999 
 20190519, 0400, 21.000000 
 20190519, 0500, 20.500000 
 20190519, 0600, 20.500000 
 20190519, 0700, 20.400000 
 20190519, 0800, 20.100000 
 20190519, 0900, 20.000000 
 20190519, 1000, 20.000000 
 20190519, 1100, 20.000000 
 20190519, 1200, 20.000000 
 20190519, 1300, 20.000000 
 20190519, 1400, 20.100000 
 20190519, 1500, 20.200001 
 20190519, 1600, 19.500000 
 20190519, 1700, 17.900000 
 20190519, 1800, 16.400000 
 20190519, 1900, 16.100000 
 20190519, 2000, 16.200001 
 20190519, 2100, 15.700000 
 20190519, 2200, 16.000000 
 20190519, 2300, 15.800000 
 20190520, 0000, 17.200001 
 20190520, 0100, 17.600000 
 20190520, 0200, 18.000000 
 20190520, 0300, 18.100000 
 20190520, 0400, 18.700001 
 20190520, 0500, 18.200001 
 20190520, 0600, 18.600000 
 20190520, 0700, 17.799999 
 20190520, 0800, 16.799999 
 20190520, 0900, 15.200000 
 20190520, 1000, 14.300000 
 20190520, 1100, 13.900000 
 20190520, 1200, 13.400000 
 20190520, 1300, 13.400000 
 20190520, 1400, 12.800000 
 20190520, 1500, 12.400000 
 20190520, 1600, 12.300000 
 20190520, 1700, 12.100000 
 20190520, 1800, 12.100000 
 20190520, 1900, 11.700000 
 20190520, 2000, 12.000000 
 20190520, 2100, 13.100000 
 20190520, 2200, 15.200000 
 20190520, 2300, 16.799999 
 20190521, 0000, 18.700001 
 20190521, 0100, 20.299999 
 20190521, 0200, 21.600000 
 20190521, 0300, 22.700001 
 20190521, 0400, 23.100000 
 20190521, 0500, 23.200001 
 20190521, 0600, 22.700001 
 20190521, 0700, 22.200001 
 20190521, 0800, 21.000000 
 20190521, 0900, 19.200001 
 20190521, 1000, 17.700001 
 20190521, 1100, 16.799999 
 20190521, 1200, 15.900000 
 20190521, 1300, 15.000000 
 20190521, 1400, 14.500000 
 20190521, 1500, 14.100000 
 20190521, 1600, 13.800000 
 20190521, 1700, 13.500000 
 20190521, 1800, 13.200000 
 20190521, 1900, 12.700000 
 20190521, 2000, 12.400000 
 20190521, 2100, 13.900000 
 20190521, 2200, 16.500000 
 20190521, 2300, 18.799999 
 20190522, 0000, 20.799999 
 20190522, 0100, 22.900000 
 20190522, 0200, 24.400000 
 20190522, 0300, 25.299999 
 20190522, 0400, 26.200001 
 20190522, 0500, 26.100000 
 20190522, 0600, 25.299999 
 20190522, 0700, 24.600000 
 20190522, 0800, 23.299999 
 20190522, 0900, 21.799999 
 20190522, 1000, 20.700001 
 20190522, 1100, 20.000000 
 20190522, 1200, 19.299999 
 20190522, 1300, 18.700001 
 20190522, 1400, 18.000000 
 20190522, 1500, 17.299999 
 20190522, 1600, 16.400000 
 20190522, 1700, 16.200001 
 20190522, 1800, 16.100000 
 20190522, 1900, 15.200000 
 20190522, 2000, 15.100000 
 20190522, 2100, 16.600000 
 20190522, 2200, 18.900000 
 20190522, 2300, 21.000000 
 20190523, 0000, 22.799999 
 20190523, 0100, 24.299999 
 20190523, 0200, 25.799999 
 20190523, 0300, 26.799999 
 20190523, 0400, 28.000000 
 20190523, 0500, 29.100000 
 20190523, 0600, 29.000000 
 20190523, 0700, 28.500000 
 20190523, 0800, 27.799999 
 20190523, 0900, 25.900000 
 20190523, 1000, 24.000000 
 20190523, 1100, 22.700001 
 20190523, 1200, 21.299999 
 20190523, 1300, 20.500000 
 20190523, 1400, 19.400000 
 20190523, 1500, 18.600000 
 20190523, 1600, 17.900000 
 20190523, 1700, 17.000000 
 20190523, 1800, 16.600000 
 20190523, 1900, 16.299999 
 20190523, 2000, 16.900000 
 20190523, 2100, 18.600000 
 20190523, 2200, 21.200001 
 20190523, 2300, 23.600000 
 20190524, 0000, 25.900000 
 20190524, 0100, 27.299999 
 20190524, 0200, 29.100000 
 20190524, 0300, 30.700001 
 20190524, 0400, 31.900000 
 20190524, 0500, 32.700001 
 20190524, 0600, 33.299999 
 20190524, 0700, 32.099998 
 20190524, 0800, 29.700001 
 20190524, 0900, 26.900000 
 20190524, 1000, 25.100000 
 20190524, 1100, 23.400000 
 20190524, 1200, 22.799999 
 20190524, 1300, 22.100000 
 20190524, 1400, 21.299999 
 20190524, 1500, 20.700001 
 20190524, 1600, 20.000000 
 20190524, 1700, 19.500000 
 20190524, 1800, 19.000000 
 20190524, 1900, 18.600000 
 20190524, 2000, 18.500000 
 20190524, 2100, 19.799999 
 20190524, 2200, 21.200001 
 20190524, 2300, 23.100000 
 20190525, 0000, 24.700001 
 20190525, 0100, 25.299999 
 20190525, 0200, 26.400000 
 20190525, 0300, 27.299999 
 20190525, 0400, 27.500000 
 20190525, 0500, 28.100000 
 20190525, 0600, 28.100000 
 20190525, 0700, 27.700001 
 20190525, 0800, 27.600000 
 20190525, 0900, 26.400000 
 20190525, 1000, 24.900000 
 20190525, 1100, 23.799999 
 20190525, 1200, 23.000000 
 20190525, 1300, 22.000000 
 20190525, 1400, 21.400000 
 20190525, 1500, 21.000000 
 20190525, 1600, 20.600000 
 20190525, 1700, 20.100000 
 20190525, 1800, 19.400000 
 20190525, 1900, 19.000000 
 20190525, 2000, 18.700001 
 20190525, 2100, 20.200001 
 20190525, 2200, 23.100000 
 20190525, 2300, 25.400000 
 20190526, 0000, 27.100000 
 20190526, 0100, 28.500000 
 20190526, 0200, 29.900000 
 20190526, 0300, 30.400000 
 20190526, 0400, 30.700001 
 20190526, 0500, 30.200001 
 20190526, 0600, 29.700001 
 20190526, 0700, 28.799999 
 20190526, 0800, 26.500000 
 20190526, 0900, 24.799999 
 20190526, 1000, 23.600000 
 20190526, 1100, 23.100000 
 20190526, 1200, 22.600000 
 20190526, 1300, 22.299999 
 20190526, 1400, 22.100000 
 20190526, 1500, 22.200001 
 20190526, 1600, 22.200001 
 20190526, 1700, 21.700001 
 20190526, 1800, 20.799999 
 20190526, 1900, 19.600000 
 20190526, 2000, 18.400000 
 20190526, 2100, 17.799999 
 20190526, 2200, 18.100000 
 20190526, 2300, 18.100000 
 20190527, 0000, 18.500000 
 20190527, 0100, 19.000000 
 20190527, 0200, 19.400000 
 20190527, 0300, 19.600000 
 20190527, 0400, 18.200001 
 20190527, 0500, 17.400000 
 20190527, 0600, 17.200001 
 20190527, 0700, 16.400000 
 20190527, 0800, 16.000000 
 20190527, 0900, 16.200001 
 20190527, 1000, 16.400000 
 20190527, 1100, 16.299999 
 20190527, 1200, 15.900000 
 20190527, 1300, 15.000000 
 20190527, 1400, 14.000000 
 20190527, 1500, 13.800000 
 20190527, 1600, 13.300000 
 20190527, 1700, 12.600000 
 20190527, 1800, 12.200000 
 20190527, 1900, 11.900000 
 20190527, 2000, 12.100000 
 20190527, 2100, 13.500000 
 20190527, 2200, 15.500000 
 20190527, 2300, 17.100000 
 20190528, 0000, 17.700001 
 20190528, 0100, 18.600000 
 20190528, 0200, 20.500000 
 20190528, 0300, 22.200001 
 20190528, 0400, 23.900000 
 20190528, 0500, 24.299999 
 20190528, 0600, 23.900000 
 20190528, 0700, 23.700001 
 20190528, 0800, 23.299999 
 20190528, 0900, 22.799999 
 20190528, 1000, 19.500000 
 20190528, 1100, 18.100000 
 20190528, 1200, 17.299999 
 20190528, 1300, 16.700001 
 20190528, 1400, 16.200001 
 20190528, 1500, 15.700000 
 20190528, 1600, 15.200000 
 20190528, 1700, 14.600000 
 20190528, 1800, 13.800000 
 20190528, 1900, 13.300000 
 20190528, 2000, 13.600000 
 20190528, 2100, 15.500000 
 20190528, 2200, 17.500000 
 20190528, 2300, 18.200001 
 20190529, 0000, 20.299999 
 20190529, 0100, 22.700001 
 20190529, 0200, 24.700001 
 20190529, 0300, 25.900000 
 20190529, 0400, 26.000000 
 20190529, 0500, 26.000000 
 20190529, 0600, 26.299999 
 20190529, 0700, 25.900000 
 20190529, 0800, 25.900000 
 20190529, 0900, 22.600000 
 20190529, 1000, 21.200001 
 20190529, 1100, 20.200001 
 20190529, 1200, 19.100000 
 20190529, 1300, 18.299999 
 20190529, 1400, 17.799999 
 20190529, 1500, 16.900000 
 20190529, 1600, 16.200001 
 20190529, 1700, 15.900000 
 20190529, 1800, 15.300000 
 20190529, 1900, 14.600000 
 20190529, 2000, 14.800000 
 20190529, 2100, 17.000000 
 20190529, 2200, 19.400000 
 20190529, 2300, 21.400000 
 20190530, 0000, 22.700001 
 20190530, 0100, 24.400000 
 20190530, 0200, 24.400000 
 20190530, 0300, 24.299999 
 20190530, 0400, 23.600000 
 20190530, 0500, 23.900000 
 20190530, 0600, 22.799999 
 20190530, 0700, 21.700001 
 20190530, 0800, 20.900000 
 20190530, 0900, 20.400000 
 20190530, 1000, 19.600000 
 20190530, 1100, 18.900000 
 20190530, 1200, 18.700001 
 20190530, 1300, 18.100000 
 20190530, 1400, 17.400000 
 20190530, 1500, 17.200001 
 20190530, 1600, 17.000000 
 20190530, 1700, 16.799999 
 20190530, 1800, 16.500000 
 20190530, 1900, 16.299999 
 20190530, 2000, 16.299999 
 20190530, 2100, 17.000000 
 20190530, 2200, 18.500000 
 20190530, 2300, 20.299999 
 20190531, 0000, 21.400000 
 20190531, 0100, 22.400000 
 20190531, 0200, 23.000000 
 20190531, 0300, 22.500000 
 20190531, 0400, 22.600000 
 20190531, 0500, 22.799999 
 20190531, 0600, 23.000000 
 20190531, 0700, 22.299999 
 20190531, 0800, 21.100000 
 20190531, 0900, 19.400000 
 20190531, 1000, 17.900000 
 20190531, 1100, 17.200001 
 20190531, 1200, 16.700001 
 20190531, 1300, 16.299999 
 20190531, 1400, 15.900000 
 20190531, 1500, 15.500000 
 20190531, 1600, 15.200000 
 20190531, 1700, 14.900000 
 20190531, 1800, 15.300000 
 20190531, 1900, 15.500000 
 20190531, 2000, 15.800000 
 20190531, 2100, 16.299999 
 20190531, 2200, 17.500000 
 20190531, 2300, 19.200001 
 20190601, 0000, 20.400000 
 20190601, 0100, 21.200001 
 20190601, 0200, 21.200001 
 20190601, 0300, 21.600000 
 20190601, 0400, 22.400000 
 20190601, 0500, 23.100000 
 20190601, 0600, 23.400000 
 20190601, 0700, 23.700001 
 20190601, 0800, 22.600000 
 20190601, 0900, 20.500000 
 20190601, 1000, 19.000000 
 20190601, 1100, 17.900000 
 20190601, 1200, 17.299999 
 20190601, 1300, 16.500000 
 20190601, 1400, 16.299999 
 20190601, 1500, 16.000000 
 20190601, 1600, 15.700000 
 20190601, 1700, 15.400000 
 20190601, 1800, 14.700000 
 20190601, 1900, 14.200000 
 20190601, 2000, 14.300000 
 20190601, 2100, 16.100000 
 20190601, 2200, 19.100000 
 20190601, 2300, 21.299999 
 20190602, 0000, 23.200001 
 20190602, 0100, 24.900000 
 20190602, 0200, 26.400000 
 20190602, 0300, 27.299999 
 20190602, 0400, 27.500000 
 20190602, 0500, 27.400000 
 20190602, 0600, 26.900000 
 20190602, 0700, 26.100000 
 20190602, 0800, 24.799999 
 20190602, 0900, 23.100000 
 20190602, 1000, 21.900000 
 20190602, 1100, 20.600000 
 20190602, 1200, 19.799999 
 20190602, 1300, 19.100000 
 20190602, 1400, 18.299999 
 20190602, 1500, 17.900000 
 20190602, 1600, 17.299999 
 20190602, 1700, 16.900000 
 20190602, 1800, 16.600000 
 20190602, 1900, 16.299999 
 20190602, 2000, 16.100000 
 20190602, 2100, 18.100000 
 20190602, 2200, 20.500000 
 20190602, 2300, 22.799999 
 20190603, 0000, 24.700001 
 20190603, 0100, 26.500000 
 20190603, 0200, 26.500000 
 20190603, 0300, 26.100000 
 20190603, 0400, 27.799999 
 20190603, 0500, 28.799999 
 20190603, 0600, 29.100000 
 20190603, 0700, 29.200001 
 20190603, 0800, 28.900000 
 20190603, 0900, 27.500000 
 20190603, 1000, 25.799999 
 20190603, 1100, 24.000000 
 20190603, 1200, 21.900000 
 20190603, 1300, 21.299999 
 20190603, 1400, 20.799999 
 20190603, 1500, 20.100000 
 20190603, 1600, 19.400000 
 20190603, 1700, 18.799999 
 20190603, 1800, 18.299999 
 20190603, 1900, 17.600000 
 20190603, 2000, 17.900000 
 20190603, 2100, 20.000000 
 20190603, 2200, 22.400000 
 20190603, 2300, 24.200001 
 20190604, 0000, 25.700001 
 20190604, 0100, 27.000000 
 20190604, 0200, 28.100000 
 20190604, 0300, 28.299999 
 20190604, 0400, 29.000000 
 20190604, 0500, 28.100000 
 20190604, 0600, 27.200001 
 20190604, 0700, 26.299999 
 20190604, 0800, 25.600000 
 20190604, 0900, 23.400000 
 20190604, 1000, 20.799999 
 20190604, 1100, 19.700001 
 20190604, 1200, 19.000000 
 20190604, 1300, 19.000000 
 20190604, 1400, 18.600000 
 20190604, 1500, 18.299999 
 20190604, 1600, 17.900000 
 20190604, 1700, 18.000000 
 20190604, 1800, 18.100000 
 20190604, 1900, 18.200001 
 20190604, 2000, 18.600000 
 20190604, 2100, 19.500000 
 20190604, 2200, 21.100000 
 20190604, 2300, 21.900000 
 20190605, 0000, 23.799999 
 20190605, 0100, 23.799999 
 20190605, 0200, 25.700001 
 20190605, 0300, 29.000000 
 20190605, 0400, 29.299999 
 20190605, 0500, 28.799999 
 20190605, 0600, 27.799999 
 20190605, 0700, 27.400000 
 20190605, 0800, 25.500000 
 20190605, 0900, 25.500000 
 20190605, 1000, 24.100000 
 20190605, 1100, 23.500000 
 20190605, 1200, 21.500000 
 20190605, 1300, 20.400000 
 20190605, 1400, 19.799999 
 20190605, 1500, 19.200001 
 20190605, 1600, 18.900000 
 20190605, 1700, 18.799999 
 20190605, 1800, 18.700001 
 20190605, 1900, 18.700001 
 20190605, 2000, 19.100000 
 20190605, 2100, 20.400000 
 20190605, 2200, 21.900000 
 20190605, 2300, 22.700001 
 20190606, 0000, 23.500000 
 20190606, 0100, 23.400000 
 20190606, 0200, 24.000000 
 20190606, 0300, 24.900000 
 20190606, 0400, 24.900000 
 20190606, 0500, 23.799999 
 20190606, 0600, 22.799999 
 20190606, 0700, 22.500000 
 20190606, 0800, 22.200001 
 20190606, 0900, 22.000000 
 20190606, 1000, 20.700001 
 20190606, 1100, 19.500000 
 20190606, 1200, 18.900000 
 20190606, 1300, 18.799999 
 20190606, 1400, 18.600000 
 20190606, 1500, 18.100000 
 20190606, 1600, 17.600000 
 20190606, 1700, 17.299999 
 20190606, 1800, 17.100000 
 20190606, 1900, 17.000000 
 20190606, 2000, 17.000000 
 20190606, 2100, 17.299999 
 20190606, 2200, 17.700001 
 20190606, 2300, 18.200001 
 20190607, 0000, 19.000000 
 20190607, 0100, 19.299999 
 20190607, 0200, 20.200001 
 20190607, 0300, 21.299999 
 20190607, 0400, 23.000000 
 20190607, 0500, 23.500000 
 20190607, 0600, 23.700001 
 20190607, 0700, 24.299999 
 20190607, 0800, 24.200001 
 20190607, 0900, 23.100000 
 20190607, 1000, 21.500000 
 20190607, 1100, 20.900000 
 20190607, 1200, 20.500000 
 20190607, 1300, 19.799999 
 20190607, 1400, 18.799999 
 20190607, 1500, 17.799999 
 20190607, 1600, 17.500000 
 20190607, 1700, 16.900000 
 20190607, 1800, 16.299999 
 20190607, 1900, 16.100000 
 20190607, 2000, 16.200001 
 20190607, 2100, 18.200001 
 20190607, 2200, 20.299999 
 20190607, 2300, 22.200001 
 20190608, 0000, 23.799999 
 20190608, 0100, 25.000000 
 20190608, 0200, 26.299999 
 20190608, 0300, 27.100000 
 20190608, 0400, 27.200001 
 20190608, 0500, 27.000000 
 20190608, 0600, 25.600000 
 20190608, 0700, 24.799999 
 20190608, 0800, 24.500000 
 20190608, 0900, 23.100000 
 20190608, 1000, 22.400000 
 20190608, 1100, 21.799999 
 20190608, 1200, 21.299999 
 20190608, 1300, 20.900000 
 20190608, 1400, 20.500000 
 20190608, 1500, 20.200001 
 20190608, 1600, 19.799999 
 20190608, 1700, 19.500000 
 20190608, 1800, 19.400000 
 20190608, 1900, 19.299999 
 20190608, 2000, 19.299999 
 20190608, 2100, 19.900000 
 20190608, 2200, 20.900000 
 20190608, 2300, 22.400000 
 20190609, 0000, 23.299999 
 20190609, 0100, 24.900000 
 20190609, 0200, 25.500000 
 20190609, 0300, 26.200001 
 20190609, 0400, 25.799999 
 20190609, 0500, 25.299999 
 20190609, 0600, 24.200001 
 20190609, 0700, 24.000000 
 20190609, 0800, 23.500000 
 20190609, 0900, 22.700001 
 20190609, 1000, 21.900000 
 20190609, 1100, 19.299999 
 20190609, 1200, 17.900000 
 20190609, 1300, 17.200001 
 20190609, 1400, 17.100000 
 20190609, 1500, 16.900000 
 20190609, 1600, 16.200001 
 20190609, 1700, 15.800000 
 20190609, 1800, 15.800000 
 20190609, 1900, 15.700000 
 20190609, 2000, 15.700000 
 20190609, 2100, 15.800000 
 20190609, 2200, 16.400000 
 20190609, 2300, 17.500000 
 20190610, 0000, 18.600000 
 20190610, 0100, 19.500000 
 20190610, 0200, 19.200001 
 20190610, 0300, 19.799999 
 20190610, 0400, 20.600000 
 20190610, 0500, 20.900000 
 20190610, 0600, 21.600000 
 20190610, 0700, 21.700001 
 20190610, 0800, 21.299999 
 20190610, 0900, 20.799999 
 20190610, 1000, 20.000000 
 20190610, 1100, 19.000000 
 20190610, 1200, 18.200001 
 20190610, 1300, 17.600000 
 20190610, 1400, 17.299999 
 20190610, 1500, 16.700001 
 20190610, 1600, 16.700001 
 20190610, 1700, 16.600000 
 20190610, 1800, 16.500000 
 20190610, 1900, 15.800000 
 20190610, 2000, 15.700000 
 20190610, 2100, 17.000000 
 20190610, 2200, 18.500000 
 20190610, 2300, 20.400000 
 20190611, 0000, 21.700001 
 20190611, 0100, 22.500000 
 20190611, 0200, 23.200001 
 20190611, 0300, 23.700001 
 20190611, 0400, 23.900000 
 20190611, 0500, 25.100000 
 20190611, 0600, 25.200001 
 20190611, 0700, 24.700001 
 20190611, 0800, 24.400000 
 20190611, 0900, 23.799999 
 20190611, 1000, 22.200001 
 20190611, 1100, 20.700001 
 20190611, 1200, 20.000000 
 20190611, 1300, 19.299999 
 20190611, 1400, 18.799999 
 20190611, 1500, 18.200001 
 20190611, 1600, 17.700001 
 20190611, 1700, 17.100000 
 20190611, 1800, 16.799999 
 20190611, 1900, 16.200001 
 20190611, 2000, 16.200001 
 20190611, 2100, 18.299999 
 20190611, 2200, 20.600000 
 20190611, 2300, 22.299999 
 20190612, 0000, 23.799999 
 20190612, 0100, 25.000000 
 20190612, 0200, 25.700001 
 20190612, 0300, 26.100000 
 20190612, 0400, 26.200001 
 20190612, 0500, 26.000000 
 20190612, 0600, 26.100000 
 20190612, 0700, 25.200001 
 20190612, 0800, 24.400000 
 20190612, 0900, 23.299999 
 20190612, 1000, 22.000000 
 20190612, 1100, 21.100000 
 20190612, 1200, 20.400000 
 20190612, 1300, 19.600000 
 20190612, 1400, 18.900000 
 20190612, 1500, 18.400000 
 20190612, 1600, 17.700001 
 20190612, 1700, 17.400000 
 20190612, 1800, 17.000000 
 20190612, 1900, 16.700001 
 20190612, 2000, 17.000000 
 20190612, 2100, 19.000000 
 20190612, 2200, 21.200001 
 20190612, 2300, 23.299999 
 20190613, 0000, 24.700001 
 20190613, 0100, 26.200001 
 20190613, 0200, 27.200001 
 20190613, 0300, 27.799999 
 20190613, 0400, 28.200001 
 20190613, 0500, 28.200001 
 20190613, 0600, 28.600000 
 20190613, 0700, 28.000000 
 20190613, 0800, 27.299999 
 20190613, 0900, 24.900000 
 20190613, 1000, 23.600000 
 20190613, 1100, 22.700001 
 20190613, 1200, 21.799999 
 20190613, 1300, 21.100000 
 20190613, 1400, 20.700001 
 20190613, 1500, 20.299999 
 20190613, 1600, 20.000000 
 20190613, 1700, 19.799999 
 20190613, 1800, 19.600000 
 20190613, 1900, 19.200001 
 20190613, 2000, 19.200001 
 20190613, 2100, 19.700001 
 20190613, 2200, 20.299999 
 20190613, 2300, 21.100000 
 20190614, 0000, 22.600000 
 20190614, 0100, 23.700001 
 20190614, 0200, 25.799999 
 20190614, 0300, 26.799999 
 20190614, 0400, 27.799999 
 20190614, 0500, 28.100000 
 20190614, 0600, 28.100000 
 20190614, 0700, 27.400000 
 20190614, 0800, 26.400000 
 20190614, 0900, 24.900000 
 20190614, 1000, 24.000000 
 20190614, 1100, 22.900000 
 20190614, 1200, 22.000000 
 20190614, 1300, 21.299999 
 20190614, 1400, 20.600000 
 20190614, 1500, 20.100000 
 20190614, 1600, 20.000000 
 20190614, 1700, 19.799999 
 20190614, 1800, 19.600000 
 20190614, 1900, 19.200001 
 20190614, 2000, 19.000000 
